978866,581535239,581538726,0
978865,581521203,581544917,2
978867,581495605,581548735,1
978867,581549766,581550949,2
978863,581533817,581557731,2
978867,581554475,581565586,2
978867,581568782,581570365,0
978865,581551951,581575505,2
978865,581582408,581586866,0
978863,581565175,581589902,2
978866,581538726,581599279,1
978863,581597195,581620659,2
978867,581570365,581623284,1
978866,581621130,581623294,2
978863,581621611,581625318,2
978867,581633173,581634415,2
978867,581637601,581639264,0
978865,581586866,581645837,1
978866,581630598,581655304,2
978863,581632502,581656266,2
978866,581656507,581660093,2
978865,581667056,581669561,2
978865,581670683,581674040,2
978863,581663309,581687725,2
978866,581667267,581691472,2
978867,581639264,581692274,1
978867,581702092,581703224,2
978865,581681113,581704707,2
978867,581703755,581706280,2
978867,581709456,581711410,0
978863,581695119,581719324,2
978866,581698616,581723051,2
978863,581720417,581724063,2
978865,581711830,581735204,2
978866,581730115,581754490,2
978863,581731447,581755322,2
978866,581755623,581759139,2
978867,581711410,581764489,1
978865,581742007,581764910,2
978863,581762566,581766283,0
978865,581766172,581770440,2
978867,581774478,581775820,2
978867,581779267,581790728,2
978866,581766623,581791149,2
978865,581777373,581800998,2
978867,581793874,581804985,2
978867,581805436,581807029,2
978867,581810636,581822207,2
978866,581798543,581822648,2
978863,581766283,581823590,1
978865,581808101,581831395,2
978867,581825484,581836384,2
978863,581845090,581847315,2
978867,581839911,581851242,2
978867,581851673,581853306,2
978866,581829842,581854558,2
978866,581855550,581859167,2
978865,581838348,581862182,2
978865,581863224,581866460,2
978867,581856402,581868224,2
978863,581854488,581879024,2
978867,581871500,581882020,2
978863,581880116,581883673,2
978866,581866551,581890626,2
978867,581885286,581896326,2
978865,581873494,581897418,2
978867,581896867,581899072,2
978867,581902207,581913779,2
978863,581890756,581914400,2
978866,581897789,581921393,2
978865,581904211,581927575,2
978867,581917326,581928617,2
978867,581931863,581943585,2
978863,581921604,581945128,2
978867,581944256,581945919,2
978866,581928276,581951640,2
978866,581952622,581956299,2
978865,581934368,581958152,2
978867,581949346,581961218,2
978865,581959194,581963152,2
978867,581964404,581976397,2
978863,581952321,581976908,2
978863,581977939,581981476,2
978866,581963593,581988139,2
978867,581979673,581990323,2
978867,581990764,581993278,2
978865,581970415,581993879,2
978867,581996434,582007635,2
978863,581988780,582012244,2
978866,581995162,582019167,2
978867,582011042,582022293,2
978865,582000802,582024026,2
978867,582025669,582037241,2
978867,582037842,582039345,2
978863,582019357,582043342,2
978866,582025990,582049604,2
978867,582042551,582053651,2
978865,582030889,582054754,2
978866,582050576,582054864,2
978865,582055976,582060414,2
978867,582057208,582069161,2
978863,582050465,582074771,2
978863,582075723,582079149,2
978867,582072427,582083838,2
978866,582062027,582085832,2
978867,582084309,582086012,2
978865,582067698,582091422,2
978867,582089509,582101251,2
978863,582086273,582109646,2
978867,582104537,582115127,2
978866,582093105,582116910,2
978865,582098486,582121499,2
978867,582118142,582130205,2
978867,582130806,582132860,2
978863,582116820,582140785,2
978867,582136126,582146726,2
978866,582124314,582148389,2
978865,582128572,582152417,2
978866,582149371,582153549,2
978865,582153539,582157376,2
978867,582149942,582161584,2
978866,582160843,582164199,0
978863,582147918,582172264,2
978867,582165201,582176372,2
978863,582173246,582176782,2
978867,582176812,582178415,2
978865,582164660,582188354,2
978867,582181852,582193023,2
978867,582196399,582198333,0
978863,582183846,582207811,2
978865,582195307,582219122,2
978866,582164199,582221576,1
978863,582214944,582239300,2
978866,582243097,582245241,2
978865,582226205,582250100,2
978867,582198333,582251553,1
978865,582251142,582255079,2
978867,582261571,582262924,2
978863,582246423,582271220,2
978863,582272161,582275638,2
978867,582265108,582276580,2
978866,582252755,582276790,2
978867,582277050,582278583,2
978865,582262092,582285617,2
978867,582281779,582293121,2
978867,582294012,582305013,2
978863,582282681,582306235,2
978866,582283843,582307908,2
978866,582308910,582312357,2
978865,582292399,582315733,2
978867,582308239,582319710,2
978867,582320171,582321975,2
978867,582325531,582336632,2
978863,582313429,582337794,2
978866,582319690,582343295,2
978865,582322766,582346040,2
978865,582347182,582351260,2
978867,582339668,582351390,2
978867,582354666,582365977,2
978867,582366568,582368382,2
978863,582345028,582369003,2
978863,582369965,582373481,2
978866,582350779,582374403,2
978865,582358343,582382388,2
978867,582371688,582383189,2
978867,582386396,582397506,2
978863,582380615,582404710,2
978866,582381536,582405812,2
978866,582406744,582410401,2
978865,582389341,582412745,2
978867,582400893,582412895,2
978867,582413366,582415049,2
978867,582418245,582429436,2
978863,582411833,582435307,2
978865,582415700,582438633,2
978867,582430188,582441389,2
978866,582417995,582442671,2
978865,582439655,582443943,2
978865,582451217,582454944,0
978867,582444925,582457278,2
978867,582457870,582459623,2
978867,582463099,582464933,0
978863,582442330,582466426,2
978863,582467397,582470774,2
978866,582449865,582473459,2
978863,582478138,582501992,2
978866,582480722,582504247,2
978866,582505188,582508575,2
978865,582454944,582511690,1
978867,582464933,582518052,1
978867,582527821,582528863,2
978863,582509356,582533491,2
978865,582532319,582534654,2
978866,582516049,582540705,2
978867,582532169,582543731,2
978867,582547097,582557777,2
978867,582558218,582559741,2
978863,582540775,582565031,2
978865,582541607,582565672,2
978863,582566002,582570220,2
978866,582547738,582571112,2
978867,582563097,582574809,2
978863,582577314,582581201,0
978867,582576031,582587002,2
978865,582572555,582596049,2
978865,582597081,582600487,2
978867,582590138,582601409,2
978866,582578305,582602160,2
978867,582601950,582603643,2
978866,582603122,582606578,2
978867,582606879,582617499,2
978865,582607841,582631285,2
978867,582620705,582632207,2
978863,582581201,582637867,1
978866,582614223,582638508,2
978867,582635473,582646563,2
978867,582647044,582648898,2
978867,582652114,582653737,0
978863,582659478,582662093,2
978865,582638438,582662724,2
978866,582645812,582671831,2
978865,582669827,582693532,2
978863,582670148,582696697,2
978865,582694764,582698791,2
978866,582679355,582704662,2
978867,582653737,582706776,1
978865,582706055,582709922,0
978866,582705644,582710093,2
978867,582717326,582718759,2
978863,582703901,582727666,2
978863,582728607,582731984,2
978867,582721895,582732635,2
978866,582717396,582741622,2
978867,582735801,582746371,2
978867,582746791,582748304,2
978867,582751420,582762030,2
978863,582739448,582762992,2
978865,582709922,582766208,1
978866,582748645,582772610,2
978867,582765146,582775706,2
978865,582786857,582789191,2
978867,582778852,582790283,2
978867,582790734,582792387,2
978863,582770295,582794030,2
978866,582779473,582803648,2
978867,582795633,582806694,2
978866,582804620,582808156,2
978867,582809810,582811683,0
978865,582796274,582819708,2
978863,582801294,582826050,2
978863,582827252,582831310,2
978866,582815210,582838944,2
978865,582826821,582850225,2
978865,582851257,582854614,2
978863,582838443,582862619,2
978867,582811683,582864893,1
978866,582846148,582870233,2
978863,582869792,582873158,0
978867,582874862,582875873,2
978865,582861466,582885441,2
978867,582879200,582890922,2
978867,582891613,582893887,2
978866,582877266,582900961,2
978866,582901892,582905269,2
978867,582897073,582907613,2
978865,582891042,582914786,2
978867,582910749,582921900,2
978863,582873158,582929564,1
978867,582925466,582936788,2
978866,582912422,582936998,2
978867,582937269,582938812,2
978865,582921669,582945133,2
978866,582944362,582948029,0
978865,582946296,582950724,2
978867,582942018,582953078,2
978863,582951716,582953920,2
978863,582961384,582964770,0
978867,582956455,582967535,2
978867,582970812,582972324,0
978865,582957687,582980860,2
978866,582948029,583005256,1
978865,582987643,583009985,2
978863,582964770,583021046,1
978867,582972324,583025364,1
978866,583026857,583029211,2
978867,583035052,583036034,2
978867,583036495,583038408,2
978865,583017088,583040502,2
978863,583043057,583045562,2
978865,583041524,583046053,2
978863,583046694,583050761,2
978867,583042035,583053296,2
978866,583036224,583060089,2
978866,583061081,583064447,2
978867,583056793,583067904,2
978865,583053146,583076570,2
978867,583071160,583082251,2
978863,583057895,583082291,2
978867,583082701,583084765,2
978866,583071540,583095245,2
978867,583088202,583099663,2
978865,583083763,583106977,2
978863,583089324,583114241,2
978867,583102909,583114271,2
978866,583102368,583126483,2
978867,583117827,583129199,2
978867,583129649,583131142,2
978865,583113910,583137344,2
978865,583138366,583141572,2
978867,583134328,583145269,2
978863,583121164,583145309,2
978863,583146431,583150198,2
978866,583133667,583157932,2
978867,583148916,583159846,2
978866,583158904,583162421,2
978865,583148785,583172249,2
978867,583162972,583174974,2
978867,583175425,583176908,2
978863,583157452,583181146,2
978867,583180365,583191596,2
978866,583169995,583193730,2
978865,583179262,583203438,2
978866,583200592,583204069,0
978867,583194862,583207245,2
978863,583187939,583211583,2
978867,583210731,583221682,2
978867,583222353,583223826,2
978865,583210381,583234015,2
978867,583226942,583238323,2
978865,583235047,583239395,2
978863,583218827,583243633,2
978863,583244605,583248953,2
978867,583241700,583253141,2
978866,583204069,583260665,1
978867,583256487,583267147,2
978867,583267628,583269983,2
978865,583246559,583270824,2
978863,583256567,583280593,2
978866,583281775,583283859,2
978867,583273088,583284169,2
978867,583287526,583298336,2
978865,583277587,583301061,2
978865,583308104,583311901,0
978863,583287666,583312372,2
978867,583301642,583313304,2
978866,583291002,583315558,2
978867,583313935,583315939,2
978866,583316710,583320197,2
978867,583319315,583330506,2
978863,583319556,583343190,2
978867,583333722,583344252,2
978863,583344152,583347588,2
978866,583327130,583350423,2
978867,583347448,583358569,2
978867,583359010,583360603,2
978867,583363779,583365592,0
978865,583311901,583368347,1
978863,583354942,583379238,2
978866,583357617,583381181,2
978865,583389066,583391410,2
978865,583392452,583395688,2
978865,583402421,583405587,0
978863,583386341,583410887,2
978866,583388305,583412089,2
978866,583413211,583416658,2
978867,583365592,583418601,1
978867,583424482,583425474,2
978865,583405587,583427829,1
978863,583417960,583431946,2
978867,583428881,583432307,2
978863,583432948,583436505,2
978867,583435493,583437296,0
978865,583448487,583451022,2
978863,583443728,583451673,2
978866,583431475,583455791,2
978863,583458276,583465690,2
978863,583472893,583479465,2
978865,583457905,583481620,2
978863,583480497,583484605,2
978866,583463225,583486909,2
978867,583437296,583490546,1
978863,583492249,583499463,2
978867,583500355,583501367,2
978867,583501787,583503300,2
978865,583488683,583512367,2
978863,583506496,583514551,2
978865,583513499,583517737,2
978867,583506616,583517868,2
978866,583494033,583518509,2
978866,583519631,583523418,2
978863,583521494,583528978,2
978867,583521063,583531854,2
978863,583530070,583533667,2
978867,583535070,583546141,2
978863,583540951,583547984,2
978865,583524891,583548896,2
978867,583546712,583549477,2
978866,583530661,583554486,2
978863,583555378,583562672,2
978867,583552693,583563623,2
978863,583570005,583576638,2
978867,583566809,583577650,2
978865,583555919,583579533,2
978863,583577720,583582118,2
978866,583561740,583585264,2
978867,583580886,583592047,2
978863,583585414,583592497,2
978867,583592518,583594221,2
978867,583595423,583606484,2
978863,583599671,583606484,2
978865,583586516,583609760,2
978865,583610882,583614579,2
978866,583592417,583616432,2
978863,583613918,583617685,0
978867,583609800,583620951,2
978866,583617554,583621301,2
978867,583624538,583635488,2
978867,583635909,583637402,2
978865,583621392,583645196,2
978867,583640628,583651999,2
978866,583628445,583652971,2
978867,583655686,583668009,2
978863,583617685,583675032,1
978865,583652079,583675884,2
978867,583671946,583685201,2
978866,583660054,583685973,2
978867,583685943,583687916,2
978863,583697494,583699709,2
978867,583692044,583703075,2
978863,583700660,583704237,2
978865,583682987,583707503,2
978865,583708635,583712262,2
978867,583706451,583717672,2
978866,583693878,583718874,2
978866,583720007,583723784,2
978867,583721069,583731638,2
978867,583732109,583733752,2
978863,583711380,583735646,2
978865,583716189,583739834,2
978867,583737089,583748690,2
978866,583731077,583754511,2
978867,583752127,583762887,2
978863,583742759,583767085,2
978865,583746496,583770030,2
978867,583766063,583777184,2
978867,583777885,583780119,2
978866,583761645,583785179,2
978867,583783476,583794025,2
978863,583774399,583798744,2
978865,583777054,583800227,2
978863,583799866,583804585,2
978865,583801369,583805166,0
978867,583797201,583808162,2
978866,583792412,583815977,2
978866,583816928,583820265,2
978867,583811819,583822409,2
978867,583822859,583824422,2
978863,583811939,583835553,2
978867,583827638,583838549,2
978866,583827438,583851072,2
978867,583841625,583852235,2
978865,583805166,583861462,1
978865,583863085,583865229,2
978867,583855451,583866892,2
978863,583842667,583867072,2
978867,583867483,583869076,2
978866,583858116,583881680,2
978867,583872573,583883583,2
978865,583872312,583896197,2
978867,583885777,583897469,2
978863,583874186,583898221,2
978863,583899173,583902679,2
978867,583900796,583911866,2
978866,583888853,583912718,2
978867,583912337,583913930,2
978866,583913690,583917146,2
978865,583903381,583926804,2
978867,583917146,583928478,2
978863,583909873,583933577,2
978867,583931714,583933617,0
978866,583924550,583948716,2
978865,583933888,583957873,2
978865,583958995,583962702,2
978863,583941001,583965757,2
978866,583955939,583980265,2
978867,583933617,583986757,1
978867,583933617,583988109,0
978865,583969875,583993540,2
978863,583973121,583998429,2
978863,583999381,584003468,2
978866,583987388,584010972,2
978866,584012084,584015541,2
978865,584000402,584023636,2
978863,584010952,584035108,2
978867,583988109,584041199,1
978866,584022674,584046409,2
978867,584050997,584052089,2
978865,584030609,584054324,2
978865,584055486,584059123,2
978867,584053552,584065414,2
978863,584042552,584066146,2
978867,584066126,584068560,2
978863,584073329,584076645,0
978866,584053753,584078138,2
978867,584071997,584082787,2
978867,584086063,584088007,0
978865,584065865,584089349,2
978866,584085372,584112052,2
978866,584113314,584117312,2
978865,584096332,584120448,2
978863,584076645,584133793,1
978867,584088007,584141728,1
978865,584127210,584150103,2
978866,584125557,584151897,2
978867,584151506,584152708,2
978865,584151205,584155363,2
978863,584156545,584158689,2
978863,584159701,584163468,2
978867,584156425,584168307,2
978867,584168908,584170441,2
978866,584159090,584183947,2
978867,584173758,584185229,2
978865,584162607,584186241,2
978863,584170802,584196200,2
978867,584188495,584200257,2
978867,584203784,584214584,2
978866,584191391,584215566,2
978865,584193284,584216959,2
978867,584215135,584217760,2
978866,584216668,584220335,2
978863,584203814,584228490,2
978866,584225364,584229182,0
978867,584221066,584232047,2
978867,584235313,584247386,2
978865,584223932,584247616,2
978865,584248818,584253046,2
978863,584235734,584260300,2
978867,584251053,584262895,2
978867,584263356,584265069,0
978863,584261532,584265510,2
978865,584259989,584283824,2
978866,584229182,584286709,1
978865,584290987,584294374,0
978863,584273134,584297780,2
978866,584309222,584311486,2
978867,584265069,584318289,1
978867,584318900,584319942,2
978863,584305445,584329440,2
978867,584323308,584334459,2
978866,584318569,584342584,2
978867,584337755,584348545,2
978865,584294374,584350760,1
978863,584336863,584361890,2
978867,584351972,584363123,2
978867,584363604,584365577,0
978863,584362862,584366559,2
978865,584371458,584373863,2
978866,584349778,584374855,2
978866,584375847,584379564,2
978863,584372871,584397187,2
978865,584380886,584404971,2
978865,584406113,584409870,2
978866,584387058,584412044,2
978867,584365577,584418917,1
978867,584419629,584420921,2
978863,584404460,584429267,2
978867,584424307,584435549,2
978865,584416984,584440317,2
978866,584419749,584444776,2
978867,584438875,584450707,2
978863,584436681,584461086,2
978867,584454143,584465565,2
978863,584462048,584465565,2
978867,584466026,584467589,2
978865,584447040,584470254,2
978866,584452240,584476606,2
978866,584477828,584482056,2
978867,584470975,584482366,2
978867,584485693,584496433,2
978863,584472798,584497254,2
978865,584477056,584500671,2
978865,584501803,584505430,2
978867,584499949,584511351,2
978866,584489279,584513324,2
978867,584511832,584514657,2
978867,584518133,584529565,2
978863,584504678,584529605,2
978865,584512623,584536548,2
978867,584532821,584543942,2
978866,584520588,584545094,2
978867,584547609,584559621,2
978863,584536959,584561555,2
978867,584560102,584561936,2
978863,584562547,584566304,2
978865,584543481,584567135,2
978867,584565272,584567215,0
978866,584552308,584577535,2
978866,584578667,584582214,2
978865,584574068,584598725,2
978863,584573718,584599366,2
978865,584599777,584603594,2
978866,584589317,584614654,2
978867,584567215,584620676,1
978863,584606780,584631205,2
978867,584630444,584631466,2
978865,584610737,584634131,2
978867,584634902,584647266,2
978866,584622118,584647326,2
978867,584650752,584661853,2
978863,584638479,584662845,2
978865,584641064,584665099,2
978867,584662474,584665109,2
978863,584663927,584667834,2
978866,584654519,584678845,2
978867,584668465,584679476,2
978866,584679847,584683363,2
978867,584682812,584693923,2
978865,584672242,584696087,2
978863,584675388,584700065,2
978865,584697129,584701598,2
978867,584697450,584710364,2
978867,584710975,584713109,2
978866,584690487,584714482,2
978867,584716816,584730281,2
978865,584708611,584732435,2
978863,584707599,584733848,2
978867,584733598,584744999,2
978863,584741252,584745079,0
978866,584722136,584747383,2
978867,584748315,584759045,2
978867,584759496,584762121,2
978865,584739298,584763163,2
978867,584765367,584777099,2
978866,584754557,584778923,2
978866,584780035,584783641,2
978867,584780455,584792358,2
978865,584770016,584793360,2
978865,584794502,584798730,2
978863,584745079,584801675,1
978867,584795784,584807797,2
978867,584808398,584810091,2
978867,584813437,584815030,0
978866,584791276,584815752,2
978866,584817615,584820781,0
978863,584823286,584825370,2
978865,584805763,584829658,2
978863,584826422,584830910,2
978865,584836661,584860015,2
978863,584838364,584863100,2
978867,584815030,584868240,1
978866,584820781,584877287,1
978867,584877878,584878990,2
978865,584867168,584890422,2
978867,584882266,584893898,2
978863,584870454,584895161,2
978865,584891444,584895671,2
978866,584898908,584900981,2
978867,584897495,584909648,2
978867,584910139,584911812,2
978863,584900410,584924225,2
978865,584903035,584926369,2
978867,584915348,584927040,2
978863,584925437,584929274,2
978866,584908486,584932941,2
978866,584934144,584938402,2
978867,584930226,584940886,2
978867,584944062,584955123,2
978865,584933512,584957678,2
978867,584955674,584958359,2
978863,584936538,584961074,2
978866,584945565,584969931,2
978867,584961555,584972486,2
978867,584975812,584987373,2
978865,584964651,584987724,2
978865,584988936,584993064,2
978863,584968418,584993735,2
978866,584977234,585002041,2
978867,584991050,585002913,2
978867,585003363,585005067,2
978867,585008193,585018973,2
978865,585000087,585023822,2
978863,585001229,585025996,2
978863,585026938,585030534,2
978866,585009164,585033500,2
978867,585022349,585033560,2
978866,585034732,585038339,2
978867,585036866,585047697,2
978867,585048147,585049690,2
978865,585030474,585054049,2
978863,585037818,585062615,2
978867,585052956,585064368,2
978866,585039952,585064799,2
978867,585067594,585078334,2
978865,585061112,585085307,2
978863,585065811,585090377,2
978865,585086349,585090557,2
978867,585081550,585092881,2
978867,585093482,585095356,2
978866,585072082,585095877,2
978867,585098692,585110745,2
978867,585113961,585115584,0
978865,585098071,585121615,2
978863,585098362,585123539,2
978866,585103191,585127897,2
978863,585124571,585128298,2
978866,585129129,585133287,2
978865,585128719,585151802,2
978863,585135662,585160588,2
978866,585140721,585164946,2
978867,585115584,585169014,1
978867,585178792,585179784,2
978865,585159025,585182670,2
978865,585183812,585187419,2
978863,585168132,585192729,2
978867,585183101,585194281,2
978867,585194993,585197217,2
978866,585172280,585197257,2
978867,585200553,585211484,2
978867,585214790,585216633,0
978865,585194602,585218717,2
978863,585200092,585225320,2
978866,585200944,585225450,2
978863,585226582,585230650,0
978866,585226652,585231111,2
978865,585225740,585249325,2
978866,585238214,585263101,2
978867,585216633,585270174,1
978866,585270555,585273821,0
978865,585256178,585279652,2
978867,585280994,585282567,2
978865,585281064,585285132,2
978863,585230650,585287256,1
978863,585288789,585290752,2
978867,585286004,585298156,2
978867,585298627,585300290,2
978867,585303597,585315379,2
978865,585292285,585315659,2
978863,585298447,585322572,2
978867,585318625,585330046,2
978866,585273821,585330096,1
978863,585330016,585333332,0
978867,585333312,585344032,2
978865,585322672,585345906,2
978867,585344633,585347078,2
978866,585351867,585353971,2
978867,585350274,585361595,2
978867,585364861,585376293,2
978865,585352999,585377004,2
978865,585378146,585382274,2
978866,585361114,585386171,2
978863,585333332,585389808,1
978866,585387163,585390930,2
978867,585379950,585391742,2
978867,585392343,585393946,2
978867,585397292,585407952,2
978865,585389247,585413483,2
978863,585412030,585414354,2
978866,585393024,585417430,2
978867,585411589,585423572,2
978867,585424964,585435524,2
978867,585435955,585437458,2
978867,585440874,585442768,0
978865,585420556,585445112,2
978863,585421788,585446855,2
978866,585424664,585448679,2
978863,585447857,585451414,2
978865,585451995,585476130,2
978866,585456113,585481220,2
978865,585477172,585481380,2
978863,585458788,585483945,2
978866,585482452,585486219,2
978867,585442768,585495847,1
978866,585493503,585496789,0
978867,585505856,585506888,2
978865,585488303,585512168,2
978863,585491549,585516556,2
978867,585510144,585521585,2
978867,585524871,585536032,2
978867,585536453,585537966,2
978865,585519181,585542264,2
978863,585523980,585548366,2
978867,585541413,585552704,2
978866,585496789,585553245,1
978863,585549618,585553726,2
978867,585556250,585557873,0
978865,585549057,585572761,2
978866,585575086,585577701,2
978865,585573813,585578011,2
978863,585560799,585585796,2
978866,585585355,585589002,0
978865,585584984,585608979,2
978867,585557873,585611003,1
978863,585593220,585618517,2
978867,585620771,585621793,2
978867,585625120,585635900,2
978867,585636361,585638805,2
978865,585616083,585640017,2
978866,585589002,585645287,1
978866,585589002,585648213,0
978863,585625871,585651329,2
978867,585642262,585653553,2
978863,585652471,585656027,2
978863,585663111,585666317,0
978867,585656799,585668180,2
978865,585647051,585671186,2
978865,585672318,585675945,2
978867,585671627,585683439,2
978867,585684140,585686174,2
978867,585687306,585697916,2
978866,585648213,585705200,1
978865,585682888,585706622,2
978867,585701152,585713625,2
978863,585666317,585723213,1
978867,585717964,585730698,2
978866,585728343,585730718,2
978867,585731229,585733192,2
978865,585713565,585737881,2
978863,585747108,585749934,2
978867,585737470,585750354,2
978866,585738863,585764611,2
978867,585754662,585767717,2
978865,585744704,585768739,2
978866,585765583,585769621,2
978865,585770121,585774470,2
978863,585758109,585782725,2
978867,585771264,585782956,2
978867,585783707,585785821,2
978867,585789147,585800468,2
978866,585776864,585801350,2
978865,585781833,585805297,2
978863,585790169,585815477,2
978867,585803945,585815907,2
978863,585816619,585820185,2
978867,585819324,585831106,2
978866,585808453,585832999,2
978867,585831607,585833631,2
978865,585812100,585835925,2
978867,585836967,585848759,2
978863,585827369,585851244,2
978867,585852155,585862925,2
978866,585840463,585864709,2
978865,585842898,585867664,2
978866,585865871,585870379,2
978865,585868877,585872874,2
978867,585866262,585878575,2
978867,585879056,585881130,2
978863,585858688,585884175,2
978863,585891429,585894905,0
978867,585884586,585895547,2
978866,585877523,585902049,2
978865,585880098,585904123,2
978867,585898883,585911176,2
978867,585914693,585925854,2
978867,585926545,585928068,2
978867,585931354,585933418,0
978866,585909553,585933919,2
978865,585911276,585935291,2
978863,585894905,585951381,1
978865,585942314,585965768,2
978866,585941212,585966911,2
978865,585966911,585971359,2
978866,585968133,585971850,0
978863,585973543,585975697,2
978863,585976689,585981077,2
978867,585933418,585986778,1
978867,585996516,585997468,2
978865,585978622,586002507,2
978867,586000704,586012556,2
978863,585988731,586013558,2
978867,586016143,586027474,2
978866,585971850,586028496,1
978867,586028115,586029748,2
978866,585971850,586031381,0
978865,586009520,586032714,2
978867,586032964,586044726,2
978863,586020671,586045287,2
978867,586048093,586059164,2
978865,586039597,586063932,2
978865,586065085,586068651,2
978867,586062550,586074592,2
978863,586052721,586076736,2
978867,586075244,586077768,2
978863,586077879,586081505,2
978866,586031381,586088038,1
978866,586089320,586091424,2
978867,586081355,586092276,2
978863,586088989,586092356,0
978865,586075654,586098938,2
978867,586095532,586106993,2
978867,586110560,586121841,2
978866,586098778,586123594,2
978867,586122292,586124256,2
978865,586105921,586129756,2
978867,586127582,586139554,2
978863,586092356,586149252,1
978867,586142961,586153881,2
978866,586130918,586155324,2
978865,586136509,586159953,2
978865,586160974,586164631,2
978867,586157298,586168819,2
978867,586169270,586170913,2
978863,586170993,586173278,2
978867,586174540,586186262,2
978866,586162968,586187434,2
978866,586188406,586191963,2
978865,586171675,586195269,2
978867,586189638,586201130,2
978863,586180541,586205718,2
978867,586204747,586215707,2
978867,586216168,586217691,2
978866,586199336,586223742,2
978865,586202142,586225335,2
978867,586220997,586232328,2
978867,586235965,586237979,0
978863,586213152,586238350,2
978863,586239371,586243058,2
978865,586232208,586256023,2
978866,586231276,586256854,2
978865,586257175,586261002,2
978863,586250562,586275129,2
978866,586264348,586289025,2
978867,586237979,586291078,1
978865,586268376,586291760,2
978867,586237979,586292551,0
978866,586290197,586294635,2
978863,586282502,586307389,2
978865,586298552,586322277,2
978866,586302179,586327146,2
978863,586314563,586339179,2
978863,586340140,586343597,2
978867,586292551,586345671,1
978865,586329270,586353195,2
978867,586355609,586356952,2
978865,586354347,586358365,2
978866,586334750,586360018,2
978867,586360489,586371469,2
978867,586371930,586373603,2
978863,586351031,586375236,2
978865,586365558,586388531,2
978867,586376809,586388561,2
978866,586367632,586392248,2
978866,586393240,586396937,2
978867,586391777,586403189,2
978863,586382420,586406886,2
978867,586406485,586417365,2
978865,586395404,586419469,2
978867,586417916,586420391,2
978866,586404521,586429097,2
978867,586423567,586434367,2
978863,586414239,586438876,2
978863,586439868,586443394,2
978867,586437794,586449536,2
978865,586426242,586450377,2
978865,586451519,586455857,2
978866,586435539,586460426,2
978867,586453092,586464874,2
978867,586465476,586467159,2
978866,586467600,586471096,0
978863,586450598,586475314,2
978867,586470345,586481445,2
978865,586462841,586486455,2
978867,586484752,586496784,2
978863,586482748,586507434,2
978867,586500281,586511472,2
978867,586511893,586513395,2
978865,586493268,586516261,2
978866,586471096,586527642,1
978867,586516792,586528854,2
978863,586514698,586539745,2
978867,586532241,586542911,2
978863,586540697,586544394,2
978865,586523054,586546748,2
978866,586549433,586552178,2
